"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"4616"," 3.870708e+01","-1.171055e+02","NV","37.2314622580645","36.0906567857143","35.6283706451613","35.496765","35.545245483871","36.0872713333333","37.3955267741935","37.8903296774194","37.945592","36.8475812903226","36.3322116666667","37.3765887096774"
"4617"," 4.105167e+01","-1.116192e+02","PACE","32.8464087096774","31.7186625","31.2409812903226","31.1324146666667","31.1739541935484","31.72583","33.0357883870968","33.5060667741935","33.568365","32.4423277419355","31.9419233333333","32.97673"
"4618"," 4.090745e+01","-1.127349e+02","PACE","32.4452632258064","31.3538464285714","30.8607351612903","30.7367273333333","30.7890335483871","31.3375966666667","32.6383541935484","33.1297758064516","33.185838","32.0685277419355","31.5440896666667","32.6003503225806"
"4619"," 4.090737e+01","-1.127348e+02","PACE","32.448294516129","31.3312553571429","30.8597729032258","30.761524","30.7816280645161","31.3163803333333","32.6228461290323","33.1312829032258","33.18916","32.0706029032258","31.572025","32.5888264516129"
"4620"," 4.090737e+01","-1.127350e+02","PACE","32.4608596774194","31.3346385714286","30.8530883870968","30.730666","30.7984738709677","31.343633","32.6233380645161","33.1201748387097","33.189585","32.0678038709677","31.5691693333333","32.605724516129"
"4621"," 4.234222e+01","-1.227842e+02","PACW","36.9951803225806","35.8561842857143","35.3810174193548","35.2891536666667","35.3244661290323","35.858222","37.1660448387097","37.6579964516129","37.7262253333333","36.6158874193548","36.0979183333333","37.1273861290323"
"4622"," 4.756944e+01","-1.226605e+02","PSE","36.6794032258065","35.5836107142857","35.0963793548387","34.980315","35.0285841935484","35.5696433333333","36.8683290322581","37.3556480645161","37.433889","36.311695483871","35.815786","36.8482722580645"
"4623"," 4.756944e+01","-1.226606e+02","PSE","36.6910106451613","35.5800864285714","35.0818919354839","34.9767113333333","35.0232116129032","35.5811476666667","36.8697267741936","37.3689348387097","37.4216493333333","36.2966029032258","35.7963126666667","36.8543335483871"
"4624"," 3.358107e+01","-1.120146e+02","APS","21.7151758064516","20.5581378571429","20.0966412903226","19.99549","20.0052241935484","20.5550936666667","21.8617748387097","22.3650296774194","22.4173993333333","21.3027903225806","20.7967593333333","21.8572390322581"
"4625"," 3.358107e+01","-1.120145e+02","APS","21.7022829032258","20.5577496428571","20.0862625806452","19.9773296666667","20.0170109677419","20.5618523333333","21.8494403225806","22.3596609677419","22.4102973333333","21.2930025806452","20.8010723333333","21.8275341935484"
"4626"," 3.358098e+01","-1.120145e+02","APS","21.6691906451613","20.5440110714286","20.0862709677419","19.9726273333333","20.0220338709677","20.558759","21.8682203225806","22.3430622580645","22.4185206666667","21.2926174193548","20.789462","21.8360467741935"
"4627"," 3.358092e+01","-1.120146e+02","APS","21.6638687096774","20.5616275","20.0851438709677","19.9718413333333","20.0078406451613","20.564997","21.861074516129","22.3452793548387","22.423661","21.2870987096774","20.791935","21.8434561290323"
"4628"," 3.358090e+01","-1.120147e+02","APS","21.6899719354839","20.5502485714286","20.0761583870968","19.9696956666667","19.985425483871","20.540934","21.8680896774194","22.3321483870968","22.435819","21.2884425806452","20.7879286666667","21.8307977419355"
"4629"," 3.358093e+01","-1.120148e+02","APS","21.6803293548387","20.5706189285714","20.0948003225806","19.986026","20.0202829032258","20.5633443333333","21.8592096774194","22.3644883870968","22.4316133333333","21.3127135483871","20.799599","21.8283896774194"
"4630"," 3.358100e+01","-1.120149e+02","APS","21.6710841935484","20.5591160714286","20.0822138709677","19.9744763333333","20.0296067741935","20.5603506666667","21.8737064516129","22.3676177419355","22.429472","21.2858480645161","20.8076103333333","21.8213725806452"
"4631"," 3.358108e+01","-1.120149e+02","APS","21.6711619354839","20.5676667857143","20.0912822580645","19.9648903333333","20.0092603225806","20.5699986666667","21.8671793548387","22.3637596774194","22.4319626666667","21.2983906451613","20.7951426666667","21.8357564516129"
"4632"," 3.367706e+01","-1.121152e+02","APS","21.5956948387097","20.4768575","19.9922590322581","19.8908943333333","19.9466390322581","20.4693863333333","21.7596229032258","22.2765635483871","22.344932","21.2260641935484","20.7194583333333","21.7422677419355"
"4633"," 3.367706e+01","-1.121151e+02","APS","21.5987567741936","20.4857085714286","19.9932380645161","19.9043443333333","19.9501122580645","20.4755776666667","21.7736738709677","22.2628064516129","22.3468773333333","21.2190461290323","20.690736","21.7373164516129"
"4634"," 3.367697e+01","-1.121152e+02","APS","21.5968383870968","20.4933367857143","19.9989377419355","19.906034","19.9232503225806","20.469417","21.7668274193548","22.2709303225806","22.3302486666667","21.2083003225806","20.7127593333333","21.7386480645161"
"4635"," 3.367706e+01","-1.121153e+02","APS","21.6053329032258","20.4823610714286","20.009365483871","19.888835","19.9442874193548","20.476784","21.764505483871","22.2792480645161","22.3460046666667","21.2206916129032","20.714633","21.7710074193548"
"4636"," 3.367715e+01","-1.121152e+02","APS","21.5917316129032","20.4817285714286","20.00471","19.890186","19.9346603225806","20.4859963333333","21.7771967741935","22.258654516129","22.332461","21.2154412903226","20.7060316666667","21.7628287096774"
"4637"," 4.539254e+01","-1.226882e+02","PGE","36.8058132258065","35.6736567857143","35.2078032258065","35.0816973333333","35.1208941935484","35.670872","36.979134516129","37.4817238709677","37.5368906666667","36.4266335483871","35.9144313333333","36.9538596774194"
"4638"," 3.301432e+01","-1.171986e+02","CA","62.8382916129032","61.7307175","61.2413174193548","61.1444883333333","61.1719777419355","61.7276623333333","63.0029306451613","63.5096651612903","63.579323","62.4628629032258","61.9635403333333","63.0023548387097"
"4639"," 3.301423e+01","-1.171985e+02","CA","62.85079","61.7289817857143","61.2424622580645","61.1420003333333","61.1882938709677","61.7176043333333","63.0131909677419","63.5180551612903","63.5823413333333","62.46032","61.957329","62.9932448387097"
"4640"," 3.301423e+01","-1.171986e+02","CA","62.8292825806452","61.71608","61.2400138709677","61.1372166666667","61.1836103225806","61.7171873333333","63.0019951612903","63.5040641935484","63.565834","62.4544606451613","61.9626176666667","62.9803919354839"
"4641"," 3.662437e+01","-1.216883e+02","CA","41.5549538709677","40.4516660714286","39.9676035483871","39.867824","39.9013206451613","40.4382603333333","41.7288535483871","42.2332929032258","42.2975613333333","41.1641474193548","40.6743686666667","41.7088248387097"
"4642"," 4.549819e+01","-1.229257e+02","PGE","36.8124970967742","35.6828328571429","35.2148125806452","35.098633","35.1253706451613","35.679971","36.971584516129","37.4680277419355","37.5514136666667","36.4341590322581","35.9196396666667","36.9595364516129"
"4643"," 3.405214e+01","-1.121485e+02","APS","21.7201070967742","20.5952828571429","20.1178964516129","20.0278336666667","20.0602516129032","20.618241","21.9173151612903","22.3972541935484","22.4652663333333","21.3317725806452","20.824274","21.8821083870968"
"4644"," 3.797974e+01","-1.204145e+02","CA","40.8604964516129","39.7370228571429","39.2690280645161","39.1715843333333","39.1908319354839","39.7725546666667","41.0349770967742","41.5422758064516","41.626896","40.4957141935484","39.994573","41.0257970967742"
"4645"," 3.362018e+01","-1.118877e+02","APS","21.7509270967742","20.6149314285714","20.1510025806452","20.0310853333333","20.1077493548387","20.611974","21.9033593548387","22.4204658064516","22.4827773333333","21.3564064516129","20.869099","21.9049774193548"
"4646"," 3.362018e+01","-1.118876e+02","APS","21.7380551612903","20.6329521428571","20.1427406451613","20.0435","20.0734693548387","20.6158413333333","21.9235","22.4205141935484","22.4867583333333","21.3571583870968","20.8712403333333","21.8925125806452"
"4647"," 3.362009e+01","-1.118876e+02","APS","21.7696629032258","20.6324467857143","20.167715483871","20.0310976666667","20.0914041935484","20.6373696666667","21.9029409677419","22.4221574193548","22.4783393333333","21.3694516129032","20.863818","21.8941551612903"
"4648"," 3.362003e+01","-1.118877e+02","APS","21.7468896774194","20.6225217857143","20.1595019354839","20.0472183333333","20.08748","20.62523","21.9257335483871","22.4186051612903","22.4814553333333","21.3568377419355","20.842383","21.9187348387097"
"4649"," 3.362002e+01","-1.118878e+02","APS","21.7344432258065","20.6179217857143","20.1431277419355","20.0545206666667","20.0774541935484","20.6419116666667","21.9177551612903","22.4105616129032","22.4829463333333","21.3734070967742","20.8502436666667","21.9032967741935"
"4650"," 3.362005e+01","-1.118879e+02","APS","21.7509335483871","20.6363142857143","20.1676364516129","20.038301","20.0850429032258","20.6249373333333","21.9214925806452","22.4084758064516","22.4915256666667","21.3680719354839","20.8780376666667","21.9071974193548"
"4651"," 3.362011e+01","-1.118880e+02","APS","21.7484322580645","20.6235660714286","20.1502829032258","20.0510416666667","20.0839083870968","20.630053","21.9090880645161","22.4230435483871","22.4926106666667","21.3570883870968","20.8492483333333","21.9010274193548"
"4652"," 3.362020e+01","-1.118880e+02","APS","21.7337464516129","20.6268132142857","20.1556929032258","20.0337843333333","20.1027006451613","20.615443","21.9227029032258","22.436904516129","22.493843","21.3535383870968","20.842719","21.9083429032258"
"4653"," 4.551664e+01","-1.224552e+02","PGE","36.805375483871","35.6827603571429","35.2096264516129","35.074609","35.1370706451613","35.6896886666667","36.9861777419355","37.4518580645161","37.529474","36.4101403225806","35.905363","36.9502670967742"
"4654"," 4.223528e+01","-1.230597e+02","PACW","36.9771083870968","35.8546496428571","35.3894196774194","35.2614593333333","35.30105","35.8403426666667","37.159165483871","37.6615141935484","37.7139513333333","36.5904064516129","36.0812146666667","37.1436193548387"
"4655"," 4.225250e+01","-1.218567e+02","PACW","36.9623977419355","35.8407778571429","35.3808058064516","35.2627243333333","35.3160064516129","35.8687816666667","37.1514129032258","37.6333196774194","37.702681","36.5978112903226","36.0650103333333","37.1345535483871"
"4656"," 4.552222e+01","-1.225602e+02","PACW","36.7932274193548","35.6868296428571","35.2041596774194","35.0966043333333","35.1471783870968","35.688165","36.9868625806452","37.4702274193548","37.5505806666667","36.4109241935484","35.9050733333333","36.9578048387097"
"4657"," 4.552222e+01","-1.225603e+02","PACW","36.7967590322581","35.6757239285714","35.2048883870968","35.08019","35.1358467741935","35.6640343333333","36.9830409677419","37.4746703225806","37.5284396666667","36.4049061290323","35.9062906666667","36.9559516129032"
"4658"," 3.608525e+01","-1.150861e+02","NV","40.7763577419355","39.6597767857143","39.186435483871","39.078735","39.1216838709677","39.635766","40.9511696774194","41.4471680645161","41.5156013333333","40.3835064516129","39.897954","40.9428519354839"
"4659"," 3.608517e+01","-1.150860e+02","NV","40.7824483870968","39.6723228571429","39.2079203225806","39.0583463333333","39.1172474193548","39.6469023333333","40.9515258064516","41.4480183870968","41.5080856666667","40.3973941935484","39.879396","40.9181090322581"
"4660"," 3.608517e+01","-1.150861e+02","NV","40.7769038709677","39.6636582142857","39.1741432258065","39.0708203333333","39.1279164516129","39.643791","40.9433325806452","41.4517258064516","41.5140966666667","40.3908987096774","39.8933753333333","40.9323896774194"
"4661"," 3.812639e+01","-1.217749e+02","CA","40.8834709677419","39.7783317857143","39.2885625806452","39.1849636666667","39.2123196774194","39.7605516666667","41.0613148387097","41.5680319354839","41.6217293333333","40.4975690322581","40.003258","41.0274987096774"
"4662"," 4.081985e+01","-1.238266e+02","CA","44.1869032258065","43.0887025","42.6133093548387","42.4946403333333","42.5364590322581","43.0877616666667","44.3718170967742","44.8578032258064","44.922194","43.825724516129","43.3294553333333","44.3593938709677"
"4663"," 3.952955e+01","-1.198065e+02","NV","37.2363429032258","36.1179328571429","35.6323506451613","35.5273103333333","35.5638232258065","36.093919","37.3920374193548","37.9022919354839","37.986941","36.851785483871","36.343651","37.3690783870968"
"4664"," 3.952947e+01","-1.198064e+02","NV","37.2192819354839","36.1108021428571","35.6468467741935","35.5198423333333","35.5730780645161","36.1081856666667","37.3980509677419","37.9042587096774","37.9661166666667","36.8451796774194","36.340898","37.3715187096774"
"4665"," 3.952947e+01","-1.198065e+02","NV","37.2251793548387","36.1102653571429","35.6265064516129","35.5084363333333","35.554695483871","36.0911483333333","37.4100848387097","37.9072977419355","37.9708643333333","36.84754","36.339461","37.3717738709677"
"4666"," 4.561238e+01","-1.227678e+02","PGE","36.7827038709677","35.6543410714286","35.1753261290323","35.0789086666667","35.1202787096774","35.665767","36.9561829032258","37.46982","37.511503","36.3929419354839","35.8926263333333","36.9278890322581"
"4667"," 4.561247e+01","-1.227679e+02","PGE","36.7635135483871","35.6645982142857","35.1768951612903","35.063826","35.1063870967742","35.6502263333333","36.9539135483871","37.450044516129","37.5237126666667","36.4094006451613","35.882663","36.9349238709677"
"4668"," 3.776887e+01","-1.209081e+02","CA","42.05313","40.924565","40.4469829032258","40.3501373333333","40.3821496774194","40.93333","42.22811","42.7177725806452","42.7950666666667","41.6747703225806","41.159181","42.206404516129"
"4669"," 3.776887e+01","-1.209082e+02","CA","42.0437522580645","40.9356696428571","40.4675787096774","40.3297943333333","40.382665483871","40.9270083333333","42.2256303225806","42.7068461290323","42.7816363333333","41.6646480645161","41.1623603333333","42.18968"
"4670"," 3.272643e+01","-1.146530e+02","APS","42.0748058064516","40.9478982142857","40.4851106451613","40.3727456666667","40.4333012903226","40.9719713333333","42.2542077419355","42.7658222580645","42.8188263333333","41.6978016129032","41.190208","42.2377264516129"
"4671"," 4.546925e+01","-1.226718e+02","PGE","36.8028109677419","35.6762539285714","35.2086964516129","35.085278","35.1376993548387","35.6728406666667","36.9676929032258","37.4671490322581","37.5433173333333","36.4327790322581","35.9161","36.9517335483871"
"4672"," 3.333473e+01","-1.128401e+02","APS","20.8203506451613","19.7087467857143","19.2291077419355","19.112962","19.1645280645161","19.6958303333333","20.9768061290323","21.4815241935484","21.5615723333333","20.4113858064516","19.913833","20.9584670967742"
"4673"," 3.333465e+01","-1.128401e+02","APS","20.8263432258065","19.6974564285714","19.2242722580645","19.101255","19.1623458064516","19.6915706666667","21.0024806451613","21.48434","21.5627673333333","20.4126112903226","19.9332883333333","20.9838583870968"
"4674"," 3.333457e+01","-1.128401e+02","APS","20.8076741935484","19.6972567857143","19.2217790322581","19.1152283333333","19.1399583870968","19.6928583333333","21.0055932258065","21.4771596774194","21.5633083333333","20.4340809677419","19.9409573333333","20.9729558064516"
"4675"," 3.333457e+01","-1.128402e+02","APS","20.8273103225806","19.6987","19.2299032258065","19.1295653333333","19.1503890322581","19.7021056666667","20.9883680645161","21.4867722580645","21.559124","20.4448848387097","19.934899","20.9713896774194"
"4676"," 3.333465e+01","-1.128403e+02","APS","20.8198148387097","19.6883117857143","19.2217406451613","19.1167743333333","19.1697338709677","19.6854076666667","21.01032","21.4999641935484","21.5737636666667","20.4404083870968","19.9498996666667","20.9740332258065"
"4677"," 3.333473e+01","-1.128402e+02","APS","20.8102422580645","19.6961046428571","19.2159222580645","19.1010533333333","19.1652180645161","19.6846166666667","20.9881122580645","21.4838183870968","21.580531","20.4388464516129","19.9241993333333","20.9752883870968"
"4678"," 4.145556e+01","-1.108117e+02","PACE","32.8861006451613","31.7718389285714","31.27297","31.185722","31.22943","31.7588496666667","33.053764516129","33.5541667741935","33.6133836666667","32.5044080645161","32.002201","33.0360051612903"
"4679"," 3.948649e+01","-1.188760e+02","NV","52.7841129032258","51.6457057142857","51.1832512903226","51.0767863333333","51.1099441935484","51.666573","52.9589996774194","53.4479480645161","53.5104966666667","52.3959670967742","51.8971156666667","52.9278025806452"
"4680"," 3.948641e+01","-1.188760e+02","NV","52.77522","51.6570217857143","51.1765932258064","51.0809706666667","51.1399309677419","51.6694346666667","52.944114516129","53.4592270967742","53.5368376666667","52.3906396774194","51.8905353333333","52.9300367741935"
"4681"," 3.948641e+01","-1.188761e+02","NV","52.7855877419355","51.6635153571429","51.1766851612903","51.0681886666667","51.1261629032258","51.6729616666667","52.9391870967742","53.471274516129","53.5124483333333","52.3926187096774","51.896532","52.9241058064516"
"4682"," 3.417980e+01","-1.190831e+02","CA","61.246555483871","60.12633","59.6643461290323","59.5537613333333","59.5955774193548","60.1482966666667","61.425195483871","61.9110170967742","62.0092833333333","60.86556","60.3668466666667","61.4046835483871"
"4683"," 3.588035e+01","-1.194698e+02","CA","42.133644516129","41.0109925","40.5277906451613","40.41141","40.4691932258064","41.022839","42.3063477419355","42.8079129032258","42.875783","41.7289725806452","41.244072","42.2908777419355"
"4684"," 3.619579e+01","-1.194391e+02","CA","42.1564464516129","41.0432092857143","40.5505709677419","40.4336313333333","40.4823770967742","41.0353373333333","42.3207712903226","42.8274632258065","42.8939373333333","41.7661074193548","41.2603663333333","42.2901358064516"
"4685"," 3.510749e+01","-1.189228e+02","CA","42.4858867741935","41.3553671428571","40.8695406451613","40.754096","40.7936425806452","41.358607","42.6541441935484","43.143454516129","43.209477","42.0881241935484","41.561942","42.629574516129"
"4686"," 3.771000e+01","-1.214000e+02","CA","40.4865264516129","39.3476789285714","38.8925703225806","38.782484","38.82383","39.3681396666667","40.6503629032258","41.1525803225806","41.2353146666667","40.1034751612903","39.5755393333333","40.6461041935484"
"4687"," 4.177842e+01","-1.110454e+02","PACE","36.9993106451613","35.8570525","35.4056590322581","35.282198","35.3171270967742","35.867736","37.1598848387097","37.6649151612903","37.711976","36.5923629032258","36.1133133333333","37.1365861290323"
"4688"," 4.177842e+01","-1.110455e+02","PACE","36.9790074193548","35.874905","35.3965025806452","35.285844","35.3300029032258","35.8594276666667","37.1587670967742","37.6559709677419","37.7308826666667","36.5824206451613","36.1146703333333","37.1273351612903"
"4689"," 3.604231e+01","-1.150110e+02","NV","40.7636383870968","39.632455","39.1682787096774","39.067971","39.0973109677419","39.644245","40.9375183870968","41.4272738709677","41.5071016666667","40.3801303225806","39.8775646666667","40.9193474193548"
"4690"," 3.614396e+01","-1.150839e+02","NV","40.7680506451613","39.6493760714286","39.192175483871","39.059443","39.1240441935484","39.6433666666667","40.9572483870968","41.4470529032258","41.5022956666667","40.387755483871","39.8892556666667","40.9261735483871"
"4691"," 3.614378e+01","-1.150839e+02","NV","40.7674293548387","39.6652721428571","39.1822506451613","39.0867173333333","39.1007851612903","39.659169","40.9472535483871","41.448984516129","41.521177","40.4066309677419","39.906404","40.9208567741935"
"4692"," 3.614378e+01","-1.150841e+02","NV","40.7701125806452","39.6383035714286","39.1723812903226","39.0765566666667","39.1114887096774","39.64107","40.9476580645161","41.462265483871","41.5243793333333","40.3945725806452","39.8832956666667","40.9172922580645"
"4693"," 3.614396e+01","-1.150841e+02","NV","40.7762758064516","39.6436471428571","39.1740003225806","39.05207","39.1032974193548","39.6545903333333","40.9563832258065","41.4472158064516","41.4950526666667","40.3893677419355","39.8813906666667","40.9262777419355"
"4694"," 4.764194e+01","-1.220542e+02","PSE","36.6567761290323","35.5595775","35.08491","34.9684263333333","35.0040225806452","35.5512636666667","36.8387880645161","37.3534677419355","37.411745","36.2899806451613","35.766704","36.8199261290323"
"4695"," 3.668324e+01","-1.216512e+02","CA","41.0069012903226","39.8661214285714","39.392785483871","39.2946456666667","39.3251716129032","39.867186","41.1545883870968","41.6507235483871","41.7439813333333","40.598745483871","40.107302","41.1661496774194"
"4696"," 3.668324e+01","-1.216513e+02","CA","40.992705483871","39.8616739285714","39.3989103225806","39.3055583333333","39.3314174193548","39.8489136666667","41.1810961290323","41.6729290322581","41.7267413333333","40.6160819354839","40.1128673333333","41.1314312903226"
"4697"," 4.494656e+01","-1.230401e+02","PGE","36.8464841935484","35.7272771428571","35.2510970967742","35.1299726666667","35.1646609677419","35.710502","37.0127625806452","37.5083316129032","37.5941106666667","36.4578222580645","35.9487416666667","36.9942812903226"
"4698"," 4.494656e+01","-1.230402e+02","PGE","36.8560516129032","35.744545","35.2569235483871","35.125761","35.1912370967742","35.7265986666667","37.0300383870968","37.5092664516129","37.5916023333333","36.47655","35.960994","36.9921729032258"
"4699"," 3.595139e+01","-1.208678e+02","CA","38.7221538709677","37.5877892857143","37.1254225806452","37.0239383333333","37.0503803225806","37.5975053333333","38.885714516129","39.4065438709677","39.4680953333333","38.3399009677419","37.8287006666667","38.8714877419355"
"4700"," 4.080016e+01","-1.119259e+02","PACE","32.4431048387097","31.3201410714286","30.8654880645161","30.7321186666667","30.800115483871","31.3269153333333","32.6281090322581","33.1287777419355","33.1889056666667","32.0773974193548","31.58664","32.5991035483871"
"4701"," 4.768528e+01","-1.221497e+02","PSE","36.6761529032258","35.56595","35.0662874193548","34.9662653333333","35.0091683870968","35.5417603333333","36.8474280645161","37.3350835483871","37.424033","36.2842435483871","35.766839","36.8212806451613"
"4702"," 3.269437e+01","-1.171424e+02","CA","62.4935861290323","61.3826782142857","60.882955483871","60.795591","60.838184516129","61.3736283333333","62.6756751612903","63.1567551612903","63.2305083333333","62.133094516129","61.616314","62.6652519354839"
"4703"," 3.607377e+01","-1.209368e+02","CA","39.4038722580645","38.2994389285714","37.8244558064516","37.7016563333333","37.7370935483871","38.2877463333333","39.589075483871","40.0801374193548","40.1561653333333","39.0241151612903","38.5178423333333","39.5552935483871"
"4704"," 3.407741e+01","-1.172017e+02","CA","62.1747593548387","61.0419607142857","60.5724622580645","60.470497","60.5153170967742","61.0539713333333","62.3337938709677","62.8270470967742","62.8925126666667","61.7869851612903","61.2781793333333","62.3342003225806"
"4705"," 3.407741e+01","-1.172018e+02","CA","62.1746748387097","61.0480946428571","60.5815022580645","60.4542923333333","60.5035664516129","61.022466","62.3317106451613","62.82829","62.9004963333333","61.7834187096774","61.2813586666667","62.318775483871"
"4706"," 3.405557e+01","-1.171825e+02","CA","62.1434038709677","61.0356317857143","60.5804964516129","60.4645113333333","60.5089067741935","61.0336526666667","62.3520006451613","62.82822","62.9127836666667","61.7787858064516","61.2753626666667","62.3222506451613"
"4707"," 3.407589e+01","-1.172414e+02","CA","62.1673316129032","61.0370239285714","60.5816296774194","60.441266","60.4844170967742","61.0476896666667","62.3419135483871","62.8347983870968","62.899672","61.7881406451613","61.2837463333333","62.3141206451613"
"4708"," 3.749973e+01","-1.222440e+02","CA","43.2021319354839","42.0818446428571","41.6154967741935","41.4979046666667","41.5466758064516","42.0925543333333","43.390314516129","43.8831467741935","43.9568036666667","42.8323693548387","42.3223856666667","43.3583790322581"
"4709"," 3.749965e+01","-1.222439e+02","CA","43.1951729032258","42.0977596428571","41.6017567741935","41.500763","41.5379148387097","42.088316","43.3934296774194","43.8686225806452","43.942527","42.829604516129","42.310968","43.3568190322581"
"4710"," 3.749965e+01","-1.222440e+02","CA","43.1911025806452","42.0859739285714","41.59731","41.511011","41.5301387096774","42.086869","43.3745658064516","43.8872964516129","43.9250746666667","42.8196567741935","42.3173196666667","43.3683274193548"
"4711"," 3.818611e+01","-1.201500e+02","CA","38.2634261290323","37.1460596428571","36.6666125806452","36.5624396666667","36.6089477419355","37.140958","38.4256177419355","38.9391151612903","39.0080266666667","37.8890587096774","37.3653526666667","38.4089170967742"
"4712"," 3.664503e+01","-1.191592e+02","CA","43.1877583870968","42.0847628571429","41.6043093548387","41.5084146666667","41.5150283870968","42.0705463333333","43.3731841935484","43.8796790322581","43.927979","42.8152125806452","42.28883","43.3497338709677"
"4713"," 4.057917e+01","-1.118991e+02","PACE","32.4097816129032","31.2953435714286","30.8115216129032","30.704727","30.7467929032258","31.2918906666667","32.5834412903226","33.0728780645161","33.1485873333333","32.0133641935484","31.518308","32.5621316129032"
"4714"," 4.057917e+01","-1.118992e+02","PACE","32.4031458064516","31.2945442857143","30.8205012903226","30.698187","30.7586209677419","31.2841703333333","32.5933751612903","33.0975880645161","33.1476083333333","32.0085406451613","31.520549","32.5549277419355"
"4715"," 3.614495e+01","-1.151281e+02","NV","40.7874038709677","39.6552603571429","39.1645967741935","39.085241","39.1143170967742","39.6492206666667","40.9566512903226","41.4580487096774","41.5121653333333","40.393785483871","39.9105143333333","40.9218838709677"
"4716"," 3.614477e+01","-1.151281e+02","NV","40.7757341935484","39.66842","39.1980219354839","39.070152","39.1188935483871","39.6410956666667","40.9600277419355","41.4367677419355","41.526579","40.3936274193548","39.8879236666667","40.924235483871"
"4717"," 3.614477e+01","-1.151283e+02","NV","40.7932396774194","39.6630467857143","39.1835116129032","39.0765253333333","39.1111316129032","39.661109","40.9520038709677","41.4464412903226","41.515157","40.3958535483871","39.8886913333333","40.9357358064516"
"4718"," 3.614495e+01","-1.151283e+02","NV","40.7829906451613","39.6602457142857","39.1850232258065","39.0723863333333","39.116465483871","39.6603156666667","40.9643077419355","41.4514235483871","41.524668","40.3766287096774","39.894795","40.9357096774194"
"4719"," 3.670708e+01","-1.196108e+02","CA","42.5075177419355","41.4042496428571","40.9065590322581","40.7950473333333","40.8335596774194","41.369026","42.6799929032258","43.1835974193548","43.26496","42.1382277419355","41.6177033333333","42.6609664516129"
"4720"," 3.670708e+01","-1.196109e+02","CA","42.4516619354839","41.3241075","40.8496361290323","40.7428683333333","40.77228","41.343381","42.6261435483871","43.1080822580645","43.192009","42.0673067741935","41.564663","42.6053916129032"
"4721"," 3.662110e+01","-1.201780e+02","CA","41.3070919354839","40.1859617857143","39.7127877419355","39.6041233333333","39.6509461290323","40.1909626666667","41.4916364516129","41.9747161290323","42.053802","40.9242658064516","40.422709","41.4451748387097"
"4722"," 3.662092e+01","-1.201780e+02","CA","41.3154203225806","40.1816278571429","39.7089277419355","39.6019576666667","39.6266570967742","40.171665","41.4728474193548","41.9805241935484","42.0468233333333","40.9338874193548","40.4215706666667","41.4692635483871"
"4723"," 3.706917e+01","-1.210769e+02","CA","41.1691138709677","40.0430567857143","39.5799367741935","39.4690523333333","39.4885019354839","40.0463726666667","41.3345416129032","41.8508383870968","41.905493","40.7991222580645","40.290728","41.3336248387097"
"4724"," 3.706917e+01","-1.210768e+02","CA","41.1667406451613","40.0616732142857","39.5712080645161","39.461169","39.5011832258065","40.064165","41.3402274193548","41.8531196774194","41.899797","40.7826325806452","40.2882453333333","41.3107032258064"
"4725"," 3.706908e+01","-1.210768e+02","CA","41.1660912903226","40.0497035714286","39.5797993548387","39.456743","39.5069190322581","40.0529723333333","41.3600329032258","41.8445906451613","41.9222246666667","40.7942932258064","40.276121","41.3328687096774"
"4726"," 3.706901e+01","-1.210769e+02","CA","41.1688906451613","40.0654246428571","39.5685783870968","39.4641936666667","39.5014225806452","40.05547","41.3488806451613","41.8301838709677","41.9221833333333","40.7849387096774","40.298063","41.3250067741935"
"4727"," 3.706900e+01","-1.210770e+02","CA","41.1683261290323","40.051975","39.5578635483871","39.4680893333333","39.5115612903226","40.0356856666667","41.3297606451613","41.8393858064516","41.893413","40.778854516129","40.2843573333333","41.3313719354839"
"4728"," 3.706903e+01","-1.210771e+02","CA","41.1671077419355","40.0453142857143","39.5754364516129","39.4542643333333","39.4951093548387","40.039483","41.3407048387097","41.8445693548387","41.9075686666667","40.7759803225806","40.2592916666667","41.3095567741935"
"4729"," 3.706909e+01","-1.210772e+02","CA","41.1600016129032","40.0342121428571","39.5711270967742","39.4553776666667","39.5073670967742","40.0418543333333","41.3388764516129","41.8287119354839","41.9038113333333","40.779374516129","40.2690303333333","41.3236667741935"
"4730"," 3.706918e+01","-1.210772e+02","CA","41.1479561290323","40.0425071428571","39.5779187096774","39.441955","39.5076503225806","40.043861","41.3257619354839","41.8481283870968","41.9200373333333","40.7695583870968","40.286812","41.3219532258065"
"4731"," 3.677963e+01","-1.207300e+02","CA","62.8838435483871","61.7718178571429","61.3166551612903","61.191502","61.2282012903226","61.7711516666667","63.0596435483871","63.5681477419355","63.64659","62.5233109677419","62.0279066666667","63.0613629032258"
"4732"," 3.677963e+01","-1.207301e+02","CA","62.9086309677419","61.7927046428571","61.3019748387097","61.1823383333333","61.2345406451613","61.7803173333333","63.0743561290323","63.5630803225806","63.6501423333333","62.5169638709677","62.0121886666667","63.0577961290323"
"4733"," 3.321153e+01","-1.173344e+02","CA","62.8864077419355","61.7859335714286","61.2976158064516","61.1829016666667","61.235315483871","61.776095","63.07427","63.5659716129032","63.6380826666667","62.5143758064516","62.0259346666667","63.0632006451613"
"4734"," 3.321153e+01","-1.173345e+02","CA","62.9099977419355","61.7826296428571","61.3057061290323","61.193842","61.2261709677419","61.760392","63.0732764516129","63.5531925806452","63.65035","62.5171938709677","62.0191456666667","63.0594422580645"
